date;original;predict
19-02-2021;373,85714285714283;431,3809302669641
20-02-2021;403,42857142857144;440,5534024189433
21-02-2021;332,2857142857143;437,7363633853412
22-02-2021;362,0;430,99267829064013
23-02-2021;330,85714285714283;427,3300938452184
24-02-2021;357,2857142857143;425,8587676394447
25-02-2021;342,7142857142857;430,5739908269053
26-02-2021;321,2857142857143;424,88919572920696
27-02-2021;310,42857142857144;398,72717000014825
28-02-2021;364,0;397,51211467784816
01-03-2021;335,85714285714283;397,0419060336006
02-03-2021;300,0;395,06748470744924
03-03-2021;269,0;376,90196578034926
04-03-2021;267,2857142857143;363,40130814805383
05-03-2021;229,28571428571428;346,87139657785485
06-03-2021;211,0;341,8011147924487
07-03-2021;157,14285714285714;307,7265896752392
08-03-2021;142,71428571428572;274,01604614586427
09-03-2021;214,71428571428572;254,2706649065921
10-03-2021;240,0;249,74007201550177
11-03-2021;245,85714285714286;242,20809960339446
12-03-2021;243,0;245,18899644418258
13-03-2021;235,71428571428572;247,56864613316696
14-03-2021;243,71428571428572;268,676466997959
15-03-2021;276,2857142857143;297,63821441027966
16-03-2021;241,42857142857142;302,9470274746306
17-03-2021;269,2857142857143;302,6045903253192
18-03-2021;289,85714285714283;313,82469619914906
19-03-2021;358,85714285714283;329,60588316600416
20-03-2021;406,2857142857143;348,20001229763403
21-03-2021;456,14285714285717;366,9512910795073
22-03-2021;435,0;382,21699069367725
23-03-2021;402,0;411,75311143458106
24-03-2021;358,14285714285717;432,96673960346897
25-03-2021;332,57142857142856;436,6671637579643
26-03-2021;303,42857142857144;423,9702997666205
27-03-2021;310,7142857142857;413,8866091184886
28-03-2021;256,0;396,5785035812032
29-03-2021;236,71428571428572;367,52578312429677
30-03-2021;234,28571428571428;342,6406171875283
31-03-2021;235,14285714285714;319,63866909651495
01-04-2021;223,14285714285714;306,1275469700789
02-04-2021;196,28571428571428;300,0010334701686
03-04-2021;148,0;281,41449253213375
04-04-2021;211,0;266,21378512026814
05-04-2021;228,85714285714286;264,01600072698653
06-04-2021;246,42857142857142;265,6873996680893
07-04-2021;217,57142857142858;258,74832627929953
08-04-2021;275,85714285714283;261,00508269517775
09-04-2021;294,85714285714283;268,8466838463814
10-04-2021;284,85714285714283;287,1389735828423
11-04-2021;268,42857142857144;302,53315244306265
12-04-2021;312,7142857142857;321,4007371586093
13-04-2021;341,2857142857143;333,12155335570975
14-04-2021;373,57142857142856;361,89784103867015
15-04-2021;360,0;385,76142966484974
16-04-2021;330,14285714285717;395,1584692927789
17-04-2021;328,57142857142856;397,2698472224486
18-04-2021;307,85714285714283;401,18448782463145
19-04-2021;303,57142857142856;395,23750386232723
20-04-2021;276,14285714285717;378,1514860852762
21-04-2021;288,0;359,0059550330053
22-04-2021;261,7142857142857;345,812343402347
23-04-2021;287,2857142857143;336,0001984289321
24-04-2021;292,2857142857143;325,7215256943191
25-04-2021;314,57142857142856;321,3367632938506
26-04-2021;299,57142857142856;319,7024839006589
27-04-2021;302,85714285714283;322,0549181385607
28-04-2021;270,85714285714283;327,0712049686003
29-04-2021;249,71428571428572;317,893415494232
30-04-2021;259,7142857142857;312,20080553461815
01-05-2021;315,85714285714283;322,29823011394757
02-05-2021;278,85714285714283;316,0362566271511
03-05-2021;222,85714285714286;309,6467631406021
04-05-2021;258,2857142857143;308,8879265487364
05-05-2021;285,0;316,1358493845467
06-05-2021;302,42857142857144;320,5789756087462
07-05-2021;313,2857142857143;327,5310737356857
08-05-2021;272,57142857142856;321,87763200572044
09-05-2021;245,71428571428572;318,16762856426897
10-05-2021;256,7142857142857;325,50297219614185
11-05-2021;208,71428571428572;322,6322664489622
12-05-2021;222,14285714285714;314,20947430638665
13-05-2021;280,85714285714283;314,102369808345
14-05-2021;302,85714285714283;313,5951559741942
15-05-2021;331,0;325,919429267988
16-05-2021;392,57142857142856;356,38700669758
17-05-2021;408,57142857142856;378,51123540805946
18-05-2021;385,57142857142856;406,06998824110696
19-05-2021;371,7142857142857;416,3436983919199
20-05-2021;336,85714285714283;429,9276525194073
21-05-2021;274,7142857142857;434,76819442949443
22-05-2021;266,85714285714283;423,96549288301037
23-05-2021;286,14285714285717;408,20125196911255
24-05-2021;256,7142857142857;380,3608979735805
25-05-2021;258,85714285714283;350,305232234071
26-05-2021;218,57142857142858;333,26469618681784
27-05-2021;176,14285714285714;300,58529779430745
28-05-2021;184,14285714285714;283,23069615576253
29-05-2021;149,57142857142858;261,0281728589677
30-05-2021;150,0;236,8755672327348
31-05-2021;151,0;219,88552070695124
01-06-2021;168,28571428571428;209,81406516898957
02-06-2021;202,57142857142858;212,72024194225392
03-06-2021;221,0;224,0718298496402
04-06-2021;239,57142857142858;228,5451284654416
05-06-2021;297,2857142857143;257,9860859947263
06-06-2021;286,57142857142856;278,6661848737056
07-06-2021;357,57142857142856;314,97297962580535
08-06-2021;408,14285714285717;355,42839537646336
09-06-2021;432,14285714285717;375,93001054637506
10-06-2021;411,85714285714283;408,5917739118656
11-06-2021;442,57142857142856;433,52602453552544
12-06-2021;370,42857142857144;438,45488907932224
13-06-2021;321,14285714285717;440,98780033431115
14-06-2021;303,42857142857144;425,34516599586004
15-06-2021;241,28571428571428;398,81026288190964
